"id_identificacion";"id_directorio";"idrph";"region_h";"region_15_h";"r_p_c";"r_p_c_15";"esth";"esth_15";"sech";"tipo";"mesh";"vivh";"hogh";"ano_encuesta";"edadjh";"sexojh";"cursojh";"niveljh";"termino_niveljh";"cinejh";"proveedor";"nacionalidad";"conyugaljh";"informante";"grupo_edad";"totperh";"totmenh";"totmayh";"totfth";"totocuph";"totdesoh";"totffth";"perch";"percocuh";"grujh1";"cisejh";"b8jh";"b9jh";"b10jh";"b11jh";"b12jh";"ram_subcjh1";"ramjh1";"temjh";"b16jh";"meses_empleo";"tme";"b19jh";"hor_habjh";"hor_efejh";"gru_cesjh1";"cise_cesjh";"ram_cesjh1";"ss_t";"svar_t";"reg_t";"ing_t_d";"gan_t";"ing_t_cp";"ing_t_emp";"autoconsumo_t";"ahorroimp_t";"ing_t_i";"ing_t_i_ai";"ing_ot";"ing_t_t";"ing_t_t_ai";"ing_a_p";"ing_a_ob";"ing_a_t";"tipo_vivienda";"vivienda_otro";"div_imp";"alq_imp";"ing_cah";"ing_int";"ing_div";"ing_p_t";"jubvejez_t";"jubinvalidez_t";"montepio_t";"ing_jub";"porfand_t";"pdiscap_t";"pestado_t";"paliment_t";"potras_t";"ing_pen";"suf_t";"subotros_t";"ing_sube";"ing_subc";"becaest_t";"donaciones_t";"remesas_t";"ing_bdr";"salext_t";"otrafuent_t";"ing_otros";"ing_aut";"ing_mon";"ing_total";"ing_prom";"ing_prom_aut";"cse_especificojh";"fact_cal_esi";"decilh";"ing_total_e"
145517;13398;676480;10;10;10202;10202;10119;10119;45;3;12;11;1;2012;25;1;4;4;1;5;"1";"0";2;"1";2;3;1;2;1;1;0;1;1;1;9;2;;;;;;"";2;1;8;84;7;2;20;20;;"";;0;0;0;0;120541,237113402;120541,237113402;0;0;0;120541,237113402;120541,237113402;0;120541,237113402;120541,237113402;0;0;0;4;"";0;60270.618556701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15557,8556701031;0;15557,8556701031;0;0;0;0;0;0;0;0;120541,237113402;136099,092783505;196369,711340206;65456,5704467354;40180,412371134;1;114,420443512937;1;22468709,4640539
126565;6693;585095;10;10;10104;10104;10099;10099;911;3;11;3;1;2012;64;1;4;3;2;3;"1";"0";1;"0";6;3;0;3;1;1;0;2;3;1;9;2;;;;;;"";1;1;8;16;4;2;48;48;;"";;0;0;0;0;50000;50000;0;0;0;50000;50000;0;50000;50000;0;0;0;3;"";0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15000;91411;106411;0;0;0;0;0;0;0;0;50000;156411;196411;65470,3333333333;16666,6666666667;1;68,2000209963379;1;13395234,3239117
113092;16492;518517;14;14;14201;14201;14039;14039;4048;3;12;3;1;2012;39;2;4;3;2;3;"1";"0";3;"0";4;9;4;5;1;1;0;4;3;1;;0;;;;;;"";;;;;;;;;5;"5";16;200902,06185567;0;0;200902,06185567;0;0;0;0;0;0;0;0;200902,06185567;200902,06185567;0;0;0;3;"";0;50225.5154639175;0;0;0;0;0;0;0;0;0;160018,492268041;0;0;0;160018,492268041;15188,1958762887;0;15188,1958762887;0;162909,472938144;0;0;162909,472938144;0;0;0;523830,027061855;539018,222938144;589243,738402062;65471,526489118;58203,3363402062;12;93,7504500609656;1;55241865,6707991
120789;16739;556854;10;10;10101;10101;10071;10071;;1;10;2;1;2012;75;2;6;3;2;3;"1";"0";4;"0";7;2;0;2;0;0;0;2;1;0;;0;;;;;;"";;;;;;;;;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;50281.0541835605;0;0;0;0;0;0;0;0;0;0;80709,136933284;0;0;80709,136933284;0;0;0;0;0;0;0;0;0;0;0;80709,136933284;80709,136933284;130990,191116844;65495,0955584222;40354,568466642;19;435,825059315053;1;57088807,8131889
138038;15485;640098;6;6;6307;6307;6042;6042;126;2;11;10;1;2012;70;1;0;0;2;1;"1";"0";1;"0";7;2;0;2;2;2;0;0;2;1;7;2;;;;;;"";6;1;2;0;1;2;8;8;;"";;0;0;0;0;1000;1000;0;0;0;1000;1000;0;1000;1000;0;0;0;3;"";0;50000;0;0;0;0;0;0;0;0;0;0;80000;0;0;80000;0;0;0;0;0;0;0;0;0;0;0;81000;81000;131000;65500;40500;1;92,1751905308093;1;12074949,959536
146799;19730;682303;8;8;8301;8301;8131;8131;;1;10;6;1;2012;41;1;4;4;1;5;"1";"0";2;"1";4;3;1;2;1;1;0;1;1;1;9;2;;;;;;"";9;1;1;43;6;2;56;42;;"";;0;0;0;0;140786,951713969;140786,951713969;0;0;0;140786,951713969;140786,951713969;0;140786,951713969;140786,951713969;0;0;0;4;"";0;40224.8433468484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15575,0593438997;0;15575,0593438997;0;0;0;0;0;0;0;0;140786,951713969;156362,011057869;196586,854404718;65528,9514682392;46928,9839046565;1;178,562423470927;1;35103025,1450327
140606;19223;652418;8;8;8205;8205;8112;8112;251;2;10;3;1;2012;24;1;2;5;2;5;"1";"0";2;"0";1;3;1;2;1;1;0;1;1;1;7;3;1;2;;2;1;"";3;4;7;5;2;2;48;48;;"";;120674,530040545;30168,6325101363;0;150843,162550682;0;0;0;0;0;0;0;0;150843,162550682;150843,162550682;0;0;0;3;"";0;30168.6325101363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15575,0593438997;0;15575,0593438997;0;0;0;0;0;0;0;0;150843,162550682;166418,221894581;196586,854404718;65528,9514682392;50281,0541835605;1;157,625309675742;1;30987063,8037235
138582;18866;642577;9;9;9112;9112;9071;9071;;1;11;8;1;2012;68;2;2;3;2;3;"0";"0";3;"0";7;4;1;3;2;2;0;1;2;1;;0;;;;;;"";;;;;;;;;9;"5";16;0;0;0;0;25060;25060;0;0;0;25060;25060;0;25060;25060;0;0;0;3;"";0;10000;0;0;0;0;180000;0;0;180000;0;0;0;0;0;0;0;0;0;0;47151;0;0;47151;0;0;0;252211;252211;262211;65552,75;63052,75;17;58,6071118964072;1;15367429,4174688
145211;19575;674971;13;13;13104;13104;13051;13051;;1;12;7;1;2012;38;1;4;5;1;5;"0";"0";1;"0";4;5;1;4;2;2;0;2;3;1;;0;;;;;;"";;;;;;;;;8;"3";9;0;0;0;0;40180,412371134;40180,412371134;0;0;0;40180,412371134;40180,412371134;0;40180,412371134;40180,412371134;0;0;0;4;"";0;150676.546391753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137030,273840206;0;0;137030,273840206;0;0;0;177210,68621134;177210,68621134;327887,232603093;65577,4465206185;35442,137242268;21;163,252018066401;1;53528252,4206624
137176;18886;636131;13;13;13201;13201;13351;13351;;1;11;7;1;2012;47;1;4;5;1;5;"1";"0";1;"0";5;5;3;2;1;1;0;1;1;1;3;3;1;2;;2;1;"";11;3;1;1;1;2;45;45;;"";;250000;0;0;250000;0;0;0;0;0;0;0;0;250000;250000;0;0;0;2;"";65000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77898;0;0;77898;0;0;0;327898;327898;327898;65579,6;65579,6;1;239,667756192401;1;78586577,919976
142207;19420;660465;13;13;13110;13110;13241;13241;;1;11;4;1;2012;54;2;3;4;2;5;"1";"0";3;"1";5;4;2;2;0;0;0;2;1;0;;0;;;;;;"";;;;;;;;;9;"3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;1e+05;0;1e+05;0;0;0;0;162354;0;0;162354;0;0;0;262354;262354;262354;65588,5;65588,5;22;177,826199551227;1;46653414,7570626
140899;19226;653837;9;9;9211;9211;9012;9012;295;2;10;5;1;2012;64;2;6;3;1;3;"1";"0";5;"0";6;2;0;2;1;1;0;1;2;1;;0;;;;;;"";;;;;;;;;9;"4";12;84472,1710283817;0;1508,43162550682;85980,6026538885;0;0;0;0;0;0;0;0;85980,6026538885;85980,6026538885;0;0;0;3;"";0;45252.9487652045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85980,6026538885;85980,6026538885;131233,551419093;65616,7757095465;42990,3013269442;27;73,6440194310621;1;9664566,21071496
150732;11962;701251;9;9;9211;9211;9029;9029;920;3;12;15;1;2012;32;1;2;4;2;5;"1";"0";2;"1";3;3;1;2;1;1;0;1;1;1;9;3;2;1;1;2;1;"";1;4;8;0;1;2;45;45;;"";;0;0;0;0;0;0;0;0;0;0;0;98442,0103092783;98442,0103092783;98442,0103092783;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15557,8556701031;0;15557,8556701031;0;82851,005798969;0;0;82851,005798969;0;0;0;181293,016108247;196850,87177835;196850,87177835;65616,9572594501;60431,0053694158;1;128,018017466244;1;25200458,3415662
132004;18391;611497;4;4;4203;4203;4082;4082;91;2;11;13;1;2012;49;2;7;3;2;4;"0";"0";2;"1";5;3;0;3;0;0;0;3;2;0;;0;;;;;;"";;;;;;;;;9;"5";16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"";0;20000;0;0;0;0;0;0;0;0;0;80528;0;0;0;80528;0;5000;5000;0;91411;0;0;91411;0;0;0;171939;176939;196939;65646,3333333333;57313;21;130,437527453746;1;25688236,2192132
131667;12782;610138;8;8;8301;8301;8131;8131;;1;11;1;1;2012;28;2;4;4;1;5;"1";"0";3;"1";2;4;3;1;1;1;0;0;1;1;5;5;2;2;;4;;"";16;;;6;2;2;15;15;;"";;45000;0;0;45000;0;0;0;0;0;0;0;0;45000;45000;0;0;0;4;"";0;50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30976;0;30976;0;136689;0;0;136689;0;0;0;181689;212665;262665;65666,25;45422,25;1;371,348085622889;1;97540144,9101361
131484;12954;609053;9;9;9105;9105;9059;9059;159;3;11;5;1;2012;41;1;1;4;2;5;"1";"0";1;"0";4;4;2;2;2;2;0;0;1;1;6;2;;;;;;"";1;1;8;71;7;2;56;56;;"";;0;0;0;0;30072;40096;0;10024;0;40096;40096;0;40096;40096;0;0;0;3;"";0;30000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23232;7000;30232;0;162354;0;0;162354;0;0;0;202450;232682;262682;65670,5;50612,5;1;276,96009871727;1;72752432,65125
90226;4057;402789;7;7;7405;7405;7099;7099;917;3;10;6;1;2012;41;1;8;3;1;4;"1";"0";1;"0";4;5;3;2;1;1;0;1;1;1;9;3;1;2;;2;1;"";1;3;8;142;8;2;45;58;;"";;160899,373387394;20112,4216734242;0;181011,795060818;0;0;0;0;0;0;0;0;181011,795060818;181011,795060818;0;0;0;5;"BENEFICIO DE LA EMPRESA";0;40224.8433468484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107177,08385551;0;0;107177,08385551;0;0;0;288188,878916328;288188,878916328;328413,722263176;65682,7444526353;57637,7757832656;1;138,459095904782;1;45471867,0672836
147041;14506;683487;7;7;7401;7401;7071;7071;;1;10;4;1;2012;36;1;4;5;1;5;"1";"0";1;"0";4;4;2;2;1;1;0;1;1;1;8;1;;;;;;"";4;1;3;0;1;2;70;70;;"";;0;0;0;0;0;0;0;0;0;0;0;181011,795060818;181011,795060818;181011,795060818;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81721,7973645409;0;0;81721,7973645409;0;0;0;262733,592425359;262733,592425359;262733,592425359;65683,3981063397;65683,3981063397;1;91,3583116972478;1;24002897,4301336
124826;12371;576596;10;10;10106;10106;10099;10099;196;3;10;10;1;2012;72;1;6;3;1;3;"1";"0";1;"0";7;7;1;6;3;3;0;3;6;3;;0;;;;;;"";;;;;;;;;9;"3";1;150843,162550682;0;0;150843,162550682;0;0;0;0;0;0;0;0;150843,162550682;150843,162550682;0;0;0;3;"";0;100562.108367121;0;0;0;0;110618,319203833;0;0;110618,319203833;0;0;80709,136933284;0;0;80709,136933284;17095,5584224106;0;17095,5584224106;0;0;0;0;0;0;0;0;342170,618687799;359266,177110209;459828,28547733;65689,75506819;48881,5169553998;21;112,790565256951;1;51864292,2401226
94910;6215;427881;5;5;5401;5401;5029;5029;902;3;12;4;1;2012;37;1;4;4;1;5;"1";"0";1;"0";4;3;1;2;1;0;1;1;1;0;;0;;;;;;"";;;;;;;;;8;"3";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;100451.030927835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009,0206185567;2009,0206185567;0;94615,8305412371;0;0;94615,8305412371;0;0;0;94615,8305412371;96624,8511597938;197075,882087629;65691,9606958763;31538,6101804124;8;107,793074248519;1;21243415,1904642
128305;15725;593486;13;13;13201;13201;13351;13351;;1;12;5;1;2012;28;1;3;3;2;3;"1";"0";1;"0";2;5;3;2;2;2;0;0;1;1;9;2;;;;;;"";7;1;6;84;7;2;56;56;;"";;0;0;0;0;150265;153278,530927835;0;3013,53092783505;0;153278,530927835;153278,530927835;0;153278,530927835;153278,530927835;0;0;0;3;"";0;60270.618556701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114994,331185567;0;0;114994,331185567;0;0;0;268272,862113402;268272,862113402;328543,480670103;65708,6961340206;53654,5724226804;1;323,306841895515;1;106220355,160811
146158;19773;679446;13;13;13501;13501;13411;13411;;1;10;2;1;2012;50;2;2;4;2;5;"1";"0";5;"1";5;2;1;1;1;1;0;0;1;0;9;3;2;1;1;4;4;"11";1;4;8;0;1;2;25;20;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;50281.0541835605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81274,2959823072;0;0;81274,2959823072;0;0;0;81274,2959823072;81274,2959823072;131555,350165868;65777,6750829339;40637,1479911536;1;50,1071743147711;1;6591866,86280189
108622;6345;496961;6;6;6310;6310;6059;6059;919;3;12;10;1;2012;37;1;4;5;1;5;"1";"0";1;"0";4;4;2;2;2;1;1;0;1;1;8;3;1;2;;2;1;"";9;1;6;6;2;2;50;41;;"";;183825,386597938;0;0;183825,386597938;0;0;0;0;0;0;0;0;183825,386597938;183825,386597938;0;0;0;3;"";0;40180.412371134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39124,6720360825;0;0;39124,6720360825;0;0;0;222950,058634021;222950,058634021;263130,471005154;65782,6177512886;55737,5146585051;1;109,389719586011;1;28783768,4377889
98430;4365;445594;10;10;10306;10306;10069;10069;915;3;10;1;1;2012;66;1;3;3;2;3;"1";"0";1;"1";7;6;2;4;2;2;0;2;3;3;6;2;;;;;;"";1;1;8;130;8;2;60;60;;"";;0;0;0;0;70393,4758569847;97545,2451161074;0;27151,7692591227;0;97545,2451161074;97545,2451161074;50281,0541835605;147826,299299668;147826,299299668;0;0;0;3;"";0;60337.2650202726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23454,1005344636;0;23454,1005344636;0;163089,616107629;0;0;163089,616107629;0;0;0;310915,915407297;334370,015941761;394707,280962034;65784,5468270056;51819,3192345496;1;48,850934608268;1;19281819,5716836
120125;15151;553627;13;13;13125;13125;13071;13071;;1;10;9;1;2012;50;1;4;4;1;5;"1";"0";1;"1";5;7;2;5;1;1;0;4;4;1;8;2;;;;;;"";9;1;6;5;2;2;24;24;;"";;0;0;0;0;181011,795060818;181011,795060818;0;0;0;181011,795060818;181011,795060818;0;181011,795060818;181011,795060818;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;80709,136933284;0;0;80709,136933284;0;0;0;0;198787,15333579;0;0;198787,15333579;0;0;0;460508,085329892;460508,085329892;460508,085329892;65786,8693328417;65786,8693328417;1;78,4102894502858;1;36108572,2649137
144260;6134;670365;4;4;4301;4301;4079;4079;905;3;12;15;1;2012;29;2;3;4;2;5;"1";"0";3;"1";2;3;2;1;0;0;0;1;1;0;;0;;;;;;"";;;;;;;;;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"";0;20090.206185567;0;0;0;0;0;0;0;0;0;0;0;80360,824742268;0;80360,824742268;15557,8556701031;0;15557,8556701031;0;81454,7364690721;0;0;81454,7364690721;0;0;0;161815,56121134;177373,416881443;197463,62306701;65821,2076890034;53938,52040378;12;98,0050570208778;1;19352433,6382315
140482;19166;651809;7;7;7401;7401;7071;7071;;1;10;10;1;2012;57;2;7;3;2;4;"1";"0";4;"1";6;2;0;2;1;0;1;1;1;0;;0;;;;;;"";;;;;;;;;9;"3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;45252.9487652045;0;0;0;0;0;0;86483,4131957241;86483,4131957241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86483,4131957241;86483,4131957241;131736,361960929;65868,1809804643;43241,706597862;12;47,7801933618043;1;6294388,84727381
122791;5177;634678;7;7;7101;7101;7069;7069;902;3;11;2;1;2012;83;1;6;3;2;3;"1";"0";1;"0";7;6;2;4;1;1;0;3;3;1;;0;;;;;;"";;;;;;;;;9;"3";1;40000;0;10000;50000;0;0;0;0;0;0;0;0;50000;50000;0;0;0;3;"";0;40000;0;0;0;0;1e+05;0;0;1e+05;0;0;80000;0;0;80000;21000;38000;59000;0;66519;0;0;66519;0;0;0;296519;355519;395519;65919,8333333333;49419,8333333333;21;101,930343161871;1;40315387,3970401
131019;18098;606714;5;5;5804;5804;5131;5131;;1;10;12;1;2012;50;2;2;7;1;6;"1";"0";5;"1";5;2;0;2;1;1;0;1;2;1;4;3;1;1;3;2;1;"";4;3;1;0;1;2;45;36;;"";;0;0;0;0;0;0;0;0;0;0;0;80449,6866936968;80449,6866936968;80449,6866936968;0;0;0;2;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51438,5240508661;0;0;51438,5240508661;0;0;0;131888,210744563;131888,210744563;131888,210744563;65944,1053722814;65944,1053722814;1;32,0509441737846;1;4227141,67975432
130553;15072;604454;8;8;8106;8106;8071;8071;;1;10;2;1;2012;55;2;7;3;2;4;"0";"0";3;"1";6;6;3;3;1;1;0;2;2;1;;0;;;;;;"";;;;;;;;;5;"3";8;211180,427570954;0;40224,8433468484;251405,270917803;0;0;0;0;0;0;0;0;251405,270917803;251405,270917803;0;0;0;4;"";0;60337.2650202726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6033,72650202726;6033,72650202726;0;78104,5783265755;0;0;78104,5783265755;0;0;0;329509,849244378;335543,575746405;395880,840766678;65980,1401277796;54918,3082073963;26;17,8785340001569;1;7077769,07165775
131121;18107;607248;8;8;8101;8101;8041;8041;;1;10;1;1;2012;62;2;5;3;2;3;"1";"0";3;"1";6;4;1;3;3;3;0;0;2;2;5;3;2;2;;4;1;"";4;2;1;1;1;2;42;42;;"";;75421,5812753408;0;13575,8846295613;88997,4659049021;0;0;0;0;0;0;0;40224,8433468484;129222,30925175;129222,30925175;0;0;0;1;"";0;0;0;0;0;0;0;0;95534,002948765;95534,002948765;0;0;0;0;0;0;0;0;0;0;39167,93558791;0;0;39167,93558791;0;0;0;263924,247788425;263924,247788425;263924,247788425;65981,0619471064;65981,0619471064;1;151,789283106076;1;40060872,3661154
106019;16226;484193;3;3;3202;3202;3012;3012;2151;2;11;5;1;2012;63;1;7;3;2;4;"1";"0";3;"1";6;1;0;1;1;1;0;0;1;0;9;3;1;1;2;2;1;"";6;4;7;0;1;2;45;45;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;60000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;66000;66000;0;1;114,267092274115;1;7541628,09009159
132868;18346;615528;8;8;8301;8301;8131;8131;;1;11;2;1;2012;74;1;3;3;2;3;"1";"0";4;"1";7;3;0;3;1;0;1;2;1;0;;0;;;;;;"";;;;;;;;;7;"2";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;80000;0;0;0;0;118000;0;0;118000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118000;118000;198000;66000;39333,3333333333;17;221,025784881175;1;43763105,4064727
142536;12952;661947;6;6;6206;6206;6079;6079;114;3;11;12;1;2012;27;1;4;4;1;5;"1";"0";3;"1";2;3;2;1;1;1;0;0;1;1;7;2;;;;;;"";4;1;5;83;7;2;20;20;;"";;0;0;0;0;15000;15000;0;0;0;15000;15000;0;15000;15000;0;0;0;4;"";0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23232;0;23232;0;119808;0;0;119808;0;0;0;134808;158040;198040;66013,3333333333;44936;1;24,3795557022362;1;4828127,21127086
113292;6630;519413;9;9;9108;9108;9059;9059;912;3;12;12;1;2012;74;2;0;0;2;1;"0";"0";4;"1";7;4;1;3;2;2;0;1;3;2;;0;;;;;;"";;;;;;;;;9;"6";16;0;0;0;0;20035;38066;0;18031;10000;38066;28066;70315,7216494845;108381,721649485;98381,7216494845;0;15067,6546391753;15067,6546391753;3;"";0;30135.3092783505;0;0;0;15067,6546391753;0;0;0;0;0;0;0;0;110496,134020619;110496,134020619;0;0;0;0;0;0;0;0;0;0;0;233945,510309278;233945,510309278;264080,819587629;66020,2048969072;58486,3775773196;19;165,707587239762;1;43760195,4501648
135658;12336;628694;4;4;4201;4201;4099;4099;1;3;10;7;1;2012;61;1;8;3;1;4;"1";"0";1;"0";6;3;1;2;2;2;0;0;1;1;6;2;;;;;;"";1;1;8;334;8;2;28;28;;"";;0;0;0;0;75175;95287,4216734242;0;20112,4216734242;0;95287,4216734242;95287,4216734242;0;95287,4216734242;95287,4216734242;0;0;0;4;"";0;20112.4216734242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15575,0593438997;0;15575,0593438997;0;67124,2017139696;0;0;67124,2017139696;0;0;0;162411,623387394;177986,682731293;198099,104404718;66033,0348015726;54137,2077957979;1;44,1065758286917;1;8737473,17002259
101208;5526;480961;10;10;10208;10208;10119;10119;916;3;11;13;1;2012;53;1;8;3;1;4;"1";"0";1;"0";5;5;1;4;2;1;1;2;1;1;9;3;1;2;;2;1;"";2;5;1;251;8;2;42;40;;"";;156330;0;0;156330;0;0;0;0;0;0;0;0;156330;156330;0;0;0;3;"";0;50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40000;40000;0;83869;0;0;83869;0;0;0;240199;280199;330199;66039,8;48039,8;1;77,3102352721218;1;25527762,3766193
128395;17918;594001;8;8;8102;8102;8081;8081;;1;12;1;1;2012;52;1;4;4;1;5;"1";"0";1;"0";5;5;1;4;0;0;0;4;3;0;;0;;;;;;"";;;;;;;;;7;"3";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;60270.618556701;0;0;0;0;0;150676,546391753;0;150676,546391753;0;0;0;0;0;0;0;0;0;0;119284,594716495;0;0;119284,594716495;0;0;0;269961,141108247;269961,141108247;330231,759664948;66046,3519329897;53992,2282216495;19;114,874232598971;1;37935119,9713187
149343;19929;694660;7;7;7401;7401;7071;7071;;1;12;5;1;2012;56;1;7;3;2;4;"1";"0";1;"0";6;2;0;2;2;2;0;0;2;2;7;4;1;1;2;2;1;"";12;5;1;1;1;2;45;45;;"";;82369,8453608247;0;0;82369,8453608247;0;0;0;0;0;0;0;12054,1237113402;94423,9690721649;94423,9690721649;0;0;0;3;"";0;35157.8608247423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2511,27577319587;2511,27577319587;0;0;0;0;0;0;0;0;94423,9690721649;96935,2448453608;132093,105670103;66046,5528350515;47211,9845360825;1;92,4340186504557;1;12209896,5931069
144083;19530;669558;3;3;3101;3101;3021;3021;;1;12;8;1;2012;32;2;4;4;1;5;"0";"0";2;"1";3;7;3;4;1;0;1;3;3;0;;0;;;;;;"";;;;;;;;;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"";0;120541.237113402;0;0;0;0;114514,175257732;0;0;114514,175257732;0;0;76342,7835051546;0;0;76342,7835051546;0;0;0;0;150934,705541237;0;0;150934,705541237;0;0;0;341791,664304124;341791,664304124;462332,901417526;66047,5573453608;48827,3806148748;13;84,3029625553321;1;38976033,2762997
129009;17690;596816;5;5;5101;5101;5101;5101;;1;12;2;1;2012;42;2;8;3;1;4;"0";"0";1;"1";4;4;2;2;1;1;0;1;2;1;;0;;;;;;"";;;;;;;;;9;"3";11;0;0;0;0;120541,237113402;120541,237113402;0;0;0;120541,237113402;120541,237113402;0;120541,237113402;120541,237113402;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23351,8511597938;0;23351,8511597938;0;120348,371134021;0;0;120348,371134021;0;0;0;240889,608247423;264241,459407216;264241,459407216;66060,3648518041;60222,4020618556;13;407,140424468699;1;107583379,945283
131496;11295;609120;7;7;7201;7201;7102;7102;238;2;11;2;1;2012;52;1;8;3;1;4;"1";"0";1;"0";5;3;1;2;1;1;0;1;1;1;8;3;1;1;1;2;1;"";4;4;1;0;1;2;45;45;;"";;0;0;0;0;0;0;0;0;0;0;0;50000;50000;50000;0;0;0;3;"";0;50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14000;3000;17000;0;81265;0;0;81265;0;0;0;131265;148265;198265;66088,3333333333;43755;1;73,7384545375496;1;14619754,6888873
87039;6707;388599;10;10;10202;10202;10119;10119;905;3;12;6;1;2012;68;2;1;3;2;3;"1";"0";4;"0";7;4;2;2;0;0;0;2;1;0;;0;;;;;;"";;;;;;;;;7;"3";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;120541.237113402;0;0;0;0;0;0;120541,237113402;120541,237113402;0;0;0;0;0;0;23336,7835051546;0;23336,7835051546;0;0;0;0;0;0;0;0;120541,237113402;143878,020618557;264419,257731959;66104,8144329897;30135,3092783505;21;61,7514367557845;1;16328269,0708465
87623;6045;391243;3;3;3103;3103;3059;3059;904;3;12;11;1;2012;63;2;0;0;2;1;"1";"0";4;"1";6;4;1;3;0;0;0;3;3;0;;0;;;;;;"";;;;;;;;;9;"3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;30135.3092783505;0;0;0;0;0;0;0;0;0;112018,971649484;0;0;0;112018,971649484;8036,0824742268;8036,0824742268;16072,1649484536;0;106356,547036082;0;0;106356,547036082;0;0;0;218375,518685567;234447,683634021;264582,992912371;66145,7482280928;54593,8796713917;21;34,1505118650785;1;9035644,63875192
111505;5905;510445;13;13;13603;13603;13442;13442;220;2;11;4;1;2012;34;2;4;5;1;5;"1";"0";3;"1";3;2;1;1;1;0;1;0;1;0;;0;;;;;;"";;;;;;;;;9;"3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"";0;50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15600;0;15600;0;66749;0;0;66749;0;0;0;66749;82349;132349;66174,5;33374,5;8;180,423092756956;1;23878815,9032904
95117;16040;429010;8;8;8201;8201;8129;8129;3185;3;12;15;1;2012;71;2;5;3;2;3;"1";"0";4;"1";7;6;2;4;2;2;0;2;2;1;;0;;;;;;"";;;;;;;;;;"";;0;0;0;0;35157,8608247423;35157,8608247423;0;0;175000;35157,8608247423;-139842,139175258;0;35157,8608247423;-139842,139175258;0;0;0;3;"";0;70315.7216494845;0;0;0;0;0;0;0;0;0;0;79356,3144329897;0;0;79356,3144329897;21094,7164948454;0;21094,7164948454;0;191212,555412371;0;0;191212,555412371;0;0;0;305726,730670103;326821,447164948;397137,168814433;66189,5281357388;50954,4551116838;13;103,69106855276;1;41179577,3963866
